,Date,AAPL,ADBE,AMZN,BA,CMCSA,CSCO,CVX,DIS,FB,GOOGL,INTC,KO,LOW,MCD,MSFT,MU,NFLX,NKE,PEP,SBUX,T,TGT,VZ,WMT,XOM,Mean Rating,Mean Description,# of Ratings,Buy (%),Overweight (%),Hold (%),Underweight (%),Sell (%),Mean Tgt Price,# of Tgt Prices,Tgt Price Implied Return (%),0 days,1 days,7 days,30 days
96,2017-09-29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,Buy ,32,84.4,9.4,6.3,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466B400>,29,19.2,38.48,37.970001,38.009998,36.5
97,2017-12-29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,Buy ,33,81.8,12.1,6.1,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466B488>,30,12.4,40.049999,41.07,41.040001,41.98
98,2018-03-29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,Overweight ,25,68.0,12.0,20.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466B510>,23,40.0,34.169998,33.52,34.599998,31.389999
99,2018-06-29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,Overweight ,22,68.2,9.1,22.7,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466B598>,20,32.7,32.810001,33.169998,33.580002,35.459999
100,2018-09-28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,Overweight ,24,58.3,20.8,20.8,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466B620>,22,23.2,35.41,35.52,34.560001,35.990002
101,2018-12-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,Overweight ,32,62.5,15.6,21.9,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466B6A8>,29,30.5,34.049999,34.369999,35.43,35.43
102,2019-03-29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,Overweight ,33,63.6,12.1,24.2,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466B730>,29,12.4,39.98,40.310001,40.419998,43.450001
103,2019-06-28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,Overweight ,32,68.8,9.4,21.9,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466B7B8>,29,13.9,42.279999,42.709999,43.279999,44.23
104,2019-09-30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,Buy ,32,75.0,9.4,15.6,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466B840>,30,12.2,45.080002,44.52,44.59,44.689999
105,2019-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,Buy ,34,73.5,8.8,17.6,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466B8C8>,32,17.8,43.630001,43.630001,43.630001,43.630001
106,2015-01-30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,Overweight ,43,51.2,9.3,27.9,2.3,9.3,<function <listcomp>.<lambda> at 0x0000017E5466B950>,36,6.5,26.370001,26.83,27.24,30.190001
107,2015-04-30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,Overweight ,41,51.2,12.2,24.4,2.4,9.8,<function <listcomp>.<lambda> at 0x0000017E5466B9D8>,33,4.0,28.83,29.129999,28.809999,29.18
108,2015-07-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,Overweight ,38,47.4,15.8,28.9,0.0,7.9,<function <listcomp>.<lambda> at 0x0000017E5466BA60>,31,10.9,28.42,28.360001,28.15,25.879999
109,2015-10-30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,Overweight ,40,45.0,15.0,30.0,0.0,10.0,<function <listcomp>.<lambda> at 0x0000017E5466BAE8>,33,8.3,28.85,28.77,28.450001,27.25
110,2016-01-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,Overweight ,37,51.4,10.8,29.7,0.0,8.1,<function <listcomp>.<lambda> at 0x0000017E5466BB70>,31,27.3,23.790001,23.48,22.889999,26.18
111,2016-04-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,Overweight ,38,47.4,13.2,36.8,0.0,2.6,<function <listcomp>.<lambda> at 0x0000017E5466BBF8>,31,7.0,27.49,27.370001,26.530001,29.049999
112,2016-07-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Overweight ,35,45.7,14.3,37.1,0.0,2.9,<function <listcomp>.<lambda> at 0x0000017E5466BC80>,28,1.3,30.530001,30.73,31.040001,31.58
113,2016-10-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,Overweight ,34,47.1,8.8,41.2,0.0,2.9,<function <listcomp>.<lambda> at 0x0000017E5466BD08>,27,6.8,30.68,30.48,30.940001,29.82
114,2017-01-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,Overweight ,34,47.1,8.8,41.2,0.0,2.9,<function <listcomp>.<lambda> at 0x0000017E5466BD90>,28,6.1,30.719999,30.5,31.450001,34.389999
115,2017-04-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,Overweight ,35,48.6,8.6,42.9,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466BE18>,29,4.7,34.07,33.970001,34.389999,31.68
116,2017-07-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,Overweight ,33,54.5,9.1,36.4,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466BEA0>,28,13.4,31.450001,31.65,31.84,31.99
117,2017-10-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,Overweight ,28,57.1,10.7,32.1,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466BF28>,23,4.5,34.150002,34.619999,34.400002,37.299999
118,2018-01-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,Overweight ,28,57.1,7.1,35.7,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466C048>,23,-1.1,41.540001,41.700001,40.34,44.060001
119,2018-04-30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,Overweight ,29,62.1,10.3,27.6,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466C0D0>,26,8.9,44.290001,44.830002,45.73,42.849998
120,2018-07-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,Overweight ,30,63.3,6.7,30.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466C158>,27,16.1,42.290001,41.860001,43.580002,47.150002
121,2018-10-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,Overweight ,30,63.3,6.7,30.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466C1E0>,26,11.5,45.75,45.650002,47.900002,47.869999
122,2019-01-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,Overweight ,29,69.0,6.9,24.1,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466C268>,24,10.6,47.290001,47.34,46.700001,51.16
123,2019-04-30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,Overweight ,28,64.3,10.7,21.4,3.6,0.0,<function <listcomp>.<lambda> at 0x0000017E5466C2F0>,23,-0.4,55.950001,55.580002,53.450001,53.57
124,2019-07-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,Overweight ,26,57.7,7.7,34.6,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466C378>,21,6.7,55.400002,55.389999,52.34,46.810001
125,2019-10-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,Overweight ,27,51.9,7.4,40.7,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466C400>,22,16.0,47.509998,47.029999,48.419998,44.700001
126,2019-12-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,Overweight ,28,50.0,7.1,42.9,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466C488>,23,15.7,44.700001,44.700001,44.700001,44.700001
127,2014-12-31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,Overweight ,25,32.0,16.0,44.0,4.0,4.0,<function <listcomp>.<lambda> at 0x0000017E5466C510>,22,9.7,112.18,112.580002,107.940002,102.529999
128,2015-03-31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,Hold ,26,23.1,11.5,57.7,3.8,3.8,<function <listcomp>.<lambda> at 0x0000017E5466C598>,21,7.4,104.980003,104.790001,108.540001,111.059998
129,2015-06-30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,Hold ,25,24.0,8.0,56.0,4.0,8.0,<function <listcomp>.<lambda> at 0x0000017E5466C620>,19,17.1,96.470001,96.089996,95.269997,93.029999
130,2015-09-30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,Hold ,25,32.0,8.0,48.0,0.0,12.0,<function <listcomp>.<lambda> at 0x0000017E5466C6A8>,20,18.3,78.879997,78.339996,88.120003,90.879997
131,2015-12-31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,Overweight ,26,46.2,11.5,38.5,0.0,3.8,<function <listcomp>.<lambda> at 0x0000017E5466C730>,22,10.4,89.959999,88.849998,83.019997,85.290001
132,2016-03-31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Overweight ,27,48.1,3.7,48.1,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466C7B8>,23,3.2,95.400002,94.260002,94.790001,103.309998
133,2016-06-30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,Overweight ,26,46.2,3.8,50.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5465CD90>,22,1.4,104.830002,104.150002,103.050003,99.110001
134,2016-09-30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,Overweight ,27,51.9,3.7,44.4,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5465C268>,23,8.6,102.919998,102.449997,102.269997,104.75
135,2016-12-30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,Overweight ,28,64.3,0.0,35.7,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5465C1E0>,24,2.6,117.699997,117.849998,116.839996,111.82
136,2017-03-31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,Overweight ,27,63.0,0.0,37.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5465C158>,23,17.1,107.370003,107.800003,108.860001,105.919998
137,2017-06-30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,Overweight ,27,59.3,0.0,37.0,0.0,3.7,<function <listcomp>.<lambda> at 0x0000017E50A73268>,23,15.9,104.330002,106.300003,103.489998,109.190002
138,2017-09-29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,Overweight ,28,60.7,0.0,35.7,0.0,3.6,<function <listcomp>.<lambda> at 0x0000017E5466C840>,23,-1.2,117.5,117.43,117.029999,114.389999
139,2017-12-29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,Overweight ,27,59.3,0.0,37.0,0.0,3.7,<function <listcomp>.<lambda> at 0x0000017E5466C8C8>,23,1.5,125.190002,127.580002,127.900002,128.479996
140,2018-03-29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,Overweight ,26,69.2,0.0,30.8,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466C950>,23,17.9,114.040001,112.239998,117.290001,125.110001
141,2018-06-29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,Overweight ,23,60.9,8.7,30.4,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466C9D8>,22,12.5,126.43,124.25,124.139999,127.830002
142,2018-09-28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,Overweight ,23,60.9,8.7,30.4,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466CA60>,21,17.2,122.279999,124.389999,125.330002,108.93
143,2018-12-31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,Overweight ,24,62.5,12.5,25.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466CAE8>,22,27.4,108.790001,110.690002,112.260002,113.010002
144,2019-03-29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,Overweight ,25,64.0,8.0,28.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466CB70>,22,10.6,123.18,124.940002,126.419998,117.720001
145,2019-06-28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,Overweight ,22,63.6,9.1,27.3,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466CBF8>,20,10.5,124.440002,124.839996,123.540001,124.230003
146,2019-09-30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,Overweight ,24,62.5,8.3,29.2,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466CC80>,22,16.1,118.599998,116.010002,113.260002,116.360001
147,2019-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,Overweight ,25,68.0,8.0,24.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466CD08>,23,16.6,116.800003,116.800003,116.800003,116.800003
148,2014-12-31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Overweight ,30,46.7,6.7,46.7,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466CD90>,26,2.9,94.190002,93.75,92.830002,90.959999
149,2015-03-31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Overweight ,30,46.7,6.7,46.7,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466CE18>,24,2.4,104.889999,105.440002,105.43,108.720001
150,2015-06-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,Overweight ,31,54.8,6.5,38.7,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466CEA0>,27,3.1,114.139999,115.129997,117.099998,120.029999
151,2015-09-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,Overweight ,30,53.3,6.7,40.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466CF28>,27,16.7,102.199997,102.669998,103.389999,113.739998
152,2015-12-31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,Overweight ,34,47.1,8.8,41.2,0.0,2.9,<function <listcomp>.<lambda> at 0x0000017E5466D048>,29,14.0,105.080002,102.980003,99.5,95.150002
153,2016-03-31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,Overweight ,34,47.1,5.9,41.2,0.0,5.9,<function <listcomp>.<lambda> at 0x0000017E5466D0D0>,29,11.2,99.309998,99.07,96.160004,104.360001
154,2016-06-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,Overweight ,33,45.5,6.1,42.4,0.0,6.1,<function <listcomp>.<lambda> at 0x0000017E5466D158>,28,12.7,97.82,98.029999,98.410004,95.540001
155,2016-09-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,Overweight ,33,42.4,3.0,51.5,0.0,3.0,<function <listcomp>.<lambda> at 0x0000017E5466D1E0>,27,19.1,92.860001,92.489998,92.489998,92.690002
156,2016-12-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,Overweight ,34,44.1,5.9,50.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466D268>,28,5.4,104.220001,106.080002,108.980003,110.940002
157,2017-03-31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,Overweight ,30,60.0,3.3,30.0,0.0,6.7,<function <listcomp>.<lambda> at 0x0000017E5466D2F0>,27,4.5,113.389999,113.199997,112.580002,114.730003
158,2017-06-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Overweight ,31,54.8,3.2,35.5,0.0,6.5,<function <listcomp>.<lambda> at 0x0000017E5466D378>,28,12.0,106.25,107.459999,103.32,109.93
159,2017-09-29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,Overweight ,32,53.1,3.1,34.4,3.1,6.3,<function <listcomp>.<lambda> at 0x0000017E5466D400>,28,14.0,98.57,99.860001,100.07,98.040001
160,2017-12-29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,Overweight ,28,50.0,0.0,39.3,3.6,7.1,<function <listcomp>.<lambda> at 0x0000017E5466D488>,26,5.5,107.510002,111.800003,111.620003,111.540001
161,2018-03-29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,Overweight ,24,62.5,0.0,29.2,0.0,8.3,<function <listcomp>.<lambda> at 0x0000017E5466D510>,23,21.1,100.440002,98.660004,102.110001,100.330002
162,2018-06-29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,Overweight ,22,50.0,0.0,45.5,0.0,4.5,<function <listcomp>.<lambda> at 0x0000017E5466D598>,20,12.8,104.809998,105.330002,104.779999,112.629997
163,2018-09-28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,Overweight ,25,48.0,0.0,48.0,0.0,4.0,<function <listcomp>.<lambda> at 0x0000017E5466D620>,22,3.2,116.940002,116.239998,114.779999,113.040001
164,2018-12-31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,Overweight ,25,64.0,4.0,28.0,0.0,4.0,<function <listcomp>.<lambda> at 0x0000017E5466D6A8>,22,14.6,109.650002,108.970001,110.559998,110.129997
165,2019-03-29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,Overweight ,24,62.5,4.2,29.2,0.0,4.2,<function <listcomp>.<lambda> at 0x0000017E5466D730>,20,13.2,111.029999,112.510002,115,139.300003
166,2019-06-28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,Overweight ,26,65.4,0.0,34.6,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466D7B8>,21,10.5,139.639999,141.649994,142.449997,146.389999
167,2019-09-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,Buy ,23,78.3,0.0,21.7,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466D840>,20,19.6,130.320007,129.550003,130.899994,129.600006
168,2019-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,Overweight ,25,76.0,0.0,20.0,4.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466D8C8>,22,4.0,150.619995,150.619995,150.619995,150.619995
169,2014-12-31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,Buy ,48,79.2,8.3,12.5,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466D950>,44,12.8,78.019997,78.449997,76.150002,75.910004
170,2015-03-31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,Buy ,51,76.5,9.8,11.8,0.0,2.0,<function <listcomp>.<lambda> at 0x0000017E5466D9D8>,46,11.1,82.220001,81.669998,82.32,78.769997
171,2015-06-30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,Buy ,51,76.5,9.8,11.8,0.0,2.0,<function <listcomp>.<lambda> at 0x0000017E5466DA60>,46,13.1,85.769997,86.910004,87.220001,95.209999
172,2015-09-30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,Buy ,52,78.8,9.6,9.6,0.0,1.9,<function <listcomp>.<lambda> at 0x0000017E5466DAE8>,46,24.9,89.900002,90.949997,92.400002,101.970001
173,2015-12-31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,Buy ,49,83.7,8.2,8.2,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466DB70>,44,19.6,104.660004,102.220001,97.919998,115.089996
174,2016-03-31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,Buy ,53,83.0,7.5,7.5,0.0,1.9,<function <listcomp>.<lambda> at 0x0000017E5466DBF8>,48,16.9,114.099998,116.059998,113.639999,118.57
175,2016-06-30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,Buy ,47,83.0,8.5,8.5,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466DC80>,43,27.1,114.279999,114.190002,115.849998,124.309998
176,2016-09-30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,Overweight ,48,75.0,8.3,12.5,0.0,4.2,<function <listcomp>.<lambda> at 0x0000017E5466DD08>,42,20.9,128.270004,128.770004,128.990005,130.990005
177,2016-12-30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,Buy ,44,81.8,9.1,6.8,0.0,2.3,<function <listcomp>.<lambda> at 0x0000017E5466DD90>,40,34.6,115.050003,116.860001,123.410004,130.979996
178,2017-03-31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,Buy ,46,82.6,6.5,8.7,0.0,2.2,<function <listcomp>.<lambda> at 0x0000017E5466DE18>,41,12.2,142.050003,142.279999,140.779999,152.460007
179,2017-06-30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,Buy ,43,83.7,7.0,9.3,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466DEA0>,39,13.3,150.979996,148.429993,151.440002,169.25
180,2017-09-29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,Buy ,45,82.2,6.7,6.7,0.0,4.4,<function <listcomp>.<lambda> at 0x0000017E5466DF28>,42,13.6,170.869995,169.470001,172.229996,179.869995
